================================================================================
批量推理结果
模型: /home/minzhi/ws05_fourth_assessment/DeepLearning/best.pth
类别: 3, 4, negative
================================================================================


================================================================================
目录: 3_galaxy_5000_8_1 (共 204 张)
================================================================================
文件名                  预测         置信度        prob[3]      prob[4]      prob[neg]   
roi_258.png          3          0.5563     0.556257     0.323213     0.120530    
roi_259.png          3          0.5564     0.556373     0.323199     0.120428    
roi_260.png          3          0.5568     0.556752     0.323065     0.120183    
roi_261.png          3          0.5567     0.556658     0.323233     0.120109    
roi_262.png          3          0.5566     0.556634     0.323191     0.120175    
roi_263.png          3          0.5564     0.556363     0.323241     0.120396    
roi_264.png          3          0.5562     0.556231     0.323174     0.120595    
roi_265.png          3          0.5566     0.556559     0.323209     0.120233    
roi_266.png          3          0.5564     0.556359     0.323181     0.120460    
roi_267.png          3          0.5563     0.556288     0.323159     0.120553    
roi_268.png          3          0.5562     0.556208     0.323280     0.120512    
roi_269.png          3          0.5557     0.555750     0.323476     0.120774    
roi_270.png          3          0.5561     0.556130     0.323339     0.120531    
roi_271.png          3          0.5564     0.556419     0.323236     0.120345    
roi_272.png          3          0.5565     0.556541     0.323175     0.120285    
roi_273.png          3          0.5564     0.556416     0.323264     0.120320    
roi_274.png          3          0.5564     0.556386     0.323310     0.120305    
roi_275.png          3          0.5564     0.556370     0.323296     0.120335    
roi_276.png          3          0.5565     0.556452     0.323152     0.120396    
roi_277.png          3          0.5564     0.556362     0.323276     0.120362    
roi_278.png          3          0.5560     0.555953     0.323386     0.120661    
roi_279.png          3          0.5564     0.556423     0.323275     0.120302    
roi_280.png          3          0.5563     0.556337     0.323351     0.120312    
roi_281.png          3          0.5559     0.555855     0.323406     0.120739    
roi_282.png          3          0.5557     0.555693     0.323429     0.120879    
roi_283.png          3          0.5558     0.555773     0.323396     0.120832    
roi_284.png          3          0.5565     0.556502     0.323182     0.120316    
roi_285.png          3          0.5563     0.556295     0.323191     0.120514    
roi_286.png          3          0.5558     0.555806     0.323245     0.120949    
roi_287.png          3          0.5562     0.556213     0.323268     0.120520    
roi_288.png          3          0.5560     0.555972     0.323333     0.120695    
roi_289.png          3          0.5564     0.556357     0.323277     0.120366    
roi_290.png          3          0.5559     0.555855     0.323393     0.120752    
roi_291.png          3          0.5562     0.556202     0.323310     0.120488    
roi_292.png          3          0.5561     0.556074     0.323298     0.120628    
roi_293.png          3          0.5561     0.556092     0.323259     0.120649    
roi_294.png          3          0.5562     0.556242     0.323281     0.120477    
roi_295.png          3          0.5559     0.555860     0.323328     0.120813    
roi_296.png          3          0.5560     0.556019     0.323241     0.120739    
roi_297.png          3          0.5559     0.555928     0.323285     0.120787    
roi_298.png          3          0.5560     0.555958     0.323315     0.120726    
roi_299.png          3          0.5558     0.555760     0.323490     0.120750    
roi_44.png           3          0.5562     0.556198     0.323143     0.120659    
roi_45.png           3          0.5563     0.556330     0.323170     0.120500    
roi_46.png           3          0.5561     0.556084     0.323306     0.120610    
roi_47.png           3          0.5562     0.556157     0.323276     0.120567    
roi_48.png           3          0.5567     0.556706     0.323116     0.120179    
roi_49.png           3          0.5561     0.556079     0.323278     0.120643    
roi_50.png           3          0.5563     0.556308     0.323226     0.120466    
roi_51.png           3          0.5563     0.556295     0.323239     0.120465    
roi_52.png           3          0.5562     0.556248     0.323210     0.120542    
roi_53.png           3          0.5562     0.556213     0.323368     0.120419    
roi_54.png           3          0.5566     0.556558     0.323218     0.120224    
roi_55.png           3          0.5561     0.556104     0.323214     0.120682    
roi_56.png           3          0.5563     0.556332     0.323185     0.120483    
roi_57.png           3          0.5562     0.556193     0.323183     0.120624    
roi_58.png           3          0.5564     0.556355     0.323232     0.120413    
roi_59.png           3          0.5564     0.556390     0.323214     0.120396    
roi_60.png           3          0.5567     0.556693     0.323181     0.120126    
roi_61.png           3          0.5561     0.556115     0.323272     0.120613    
roi_62.png           3          0.5564     0.556406     0.323193     0.120401    
roi_63.png           3          0.5564     0.556365     0.323238     0.120397    
roi_64.png           3          0.5567     0.556748     0.323078     0.120174    
roi_65.png           3          0.5569     0.556940     0.322975     0.120085    
roi_66.png           3          0.5569     0.556908     0.323108     0.119984    
roi_67.png           3          0.5571     0.557054     0.323048     0.119898    
roi_68.png           3          0.5571     0.557059     0.323038     0.119902    
roi_69.png           3          0.5569     0.556914     0.323050     0.120035    
roi_70.png           3          0.5566     0.556614     0.323144     0.120242    
roi_71.png           3          0.5568     0.556819     0.323035     0.120146    
roi_72.png           3          0.5566     0.556591     0.323150     0.120260    
roi_73.png           3          0.5571     0.557103     0.323009     0.119888    
roi_74.png           3          0.5568     0.556771     0.323082     0.120147    
roi_75.png           3          0.5567     0.556659     0.323180     0.120160    
roi_76.png           3          0.5570     0.556976     0.323036     0.119988    
roi_77.png           3          0.5568     0.556753     0.323066     0.120181    
roi_78.png           3          0.5559     0.555927     0.323167     0.120905    
roi_79.png           3          0.5556     0.555597     0.323202     0.121201    
roi_80.png           3          0.5555     0.555478     0.323238     0.121284    
roi_81.png           3          0.5557     0.555729     0.323098     0.121174    
roi_82.png           3          0.5561     0.556087     0.323139     0.120774    
roi_83.png           3          0.5566     0.556555     0.323080     0.120365    
roi_84.png           3          0.5571     0.557146     0.323085     0.119768    
roi_85.png           3          0.5573     0.557347     0.322908     0.119744    
roi_86.png           3          0.5572     0.557162     0.323030     0.119808    
roi_87.png           3          0.5570     0.557042     0.323059     0.119899    
roi_88.png           3          0.5573     0.557329     0.323027     0.119644    
roi_89.png           3          0.5567     0.556682     0.323179     0.120140    
roi_90.png           3          0.5569     0.556930     0.323122     0.119948    
roi_91.png           3          0.5569     0.556905     0.323153     0.119942    
roi_92.png           3          0.5570     0.557032     0.323106     0.119862    
roi_93.png           3          0.5568     0.556823     0.323130     0.120047    
roi_94.png           3          0.5567     0.556691     0.323140     0.120169    
roi_95.png           3          0.5570     0.557048     0.322996     0.119956    
roi_96.png           3          0.5567     0.556730     0.323145     0.120125    
roi_97.png           3          0.5569     0.556933     0.323173     0.119894    
roi_98.png           3          0.5568     0.556767     0.323128     0.120105    
roi_99.png           3          0.5566     0.556586     0.323146     0.120268    
--------------------------------------------------------------------------------
统计: 3=256 (100.0%), 4=0 (0.0%), negative=0 (0.0%)

================================================================================
目录: 3_video (共 299 张)
================================================================================
文件名                  预测         置信度        prob[3]      prob[4]      prob[neg]   
--------------------------------------------------------------------------------
roi_1.png            3          0.5421     0.542148     0.322780     0.135071    
roi_10.png           3          0.5345     0.534474     0.322646     0.142880    
roi_100.png          3          0.5376     0.537628     0.321927     0.140445    
roi_101.png          3          0.5418     0.541750     0.322051     0.136199    
roi_102.png          3          0.5522     0.552153     0.320936     0.126911    
roi_103.png          3          0.5556     0.555567     0.321496     0.122937    
roi_104.png          3          0.5445     0.544547     0.321231     0.134222    
roi_105.png          3          0.5389     0.538919     0.322839     0.138241    
roi_106.png          3          0.5301     0.530110     0.323856     0.146034    
roi_107.png          3          0.5420     0.541953     0.322792     0.135256    
roi_108.png          3          0.5415     0.541514     0.322899     0.135587    
roi_109.png          3          0.5331     0.533057     0.322618     0.144325    
roi_11.png           3          0.5431     0.543147     0.322514     0.134339    
roi_110.png          3          0.5287     0.528719     0.324234     0.147048    
roi_111.png          3          0.5340     0.533992     0.323294     0.142714    
roi_112.png          3          0.5407     0.540695     0.323630     0.135675    
roi_113.png          3          0.5423     0.542285     0.322428     0.135287    
roi_114.png          3          0.5254     0.525432     0.323761     0.150807    
roi_115.png          3          0.5245     0.524522     0.324480     0.150997    
roi_116.png          3          0.5336     0.533634     0.324133     0.142233    
roi_117.png          3          0.5455     0.545454     0.322442     0.132104    
roi_118.png          3          0.5412     0.541190     0.322219     0.136590    
roi_119.png          3          0.5263     0.526271     0.323572     0.150156    
roi_12.png           3          0.5430     0.542956     0.322686     0.134358    
roi_120.png          3          0.5249     0.524908     0.323531     0.151561    
roi_121.png          3          0.5431     0.543136     0.322106     0.134757    
roi_122.png          3          0.5472     0.547224     0.321907     0.130869    
roi_123.png          3          0.5363     0.536318     0.322374     0.141308    
roi_124.png          3          0.5231     0.523051     0.323749     0.153199    
roi_125.png          3          0.5312     0.531172     0.322529     0.146299    
roi_126.png          3          0.5477     0.547694     0.321939     0.130367    
roi_127.png          3          0.5504     0.550388     0.321459     0.128153    
roi_128.png          3          0.5341     0.534057     0.321840     0.144103    
roi_129.png          3          0.5309     0.530940     0.322452     0.146608    
roi_13.png           3          0.5259     0.525868     0.324331     0.149801    
roi_130.png          3          0.5416     0.541615     0.321180     0.137205    
roi_131.png          3          0.5522     0.552152     0.320878     0.126970    
roi_132.png          3          0.5520     0.551995     0.320691     0.127314    
roi_133.png          3          0.5397     0.539718     0.321297     0.138985    
roi_134.png          3          0.5383     0.538254     0.320988     0.140757    
roi_135.png          3          0.5483     0.548329     0.320781     0.130891    
roi_136.png          3          0.5531     0.553109     0.320644     0.126246    
roi_137.png          3          0.5504     0.550397     0.321021     0.128582    
roi_138.png          3          0.5420     0.541972     0.322119     0.135909    
roi_139.png          3          0.5347     0.534652     0.322843     0.142505    
roi_14.png           3          0.5227     0.522744     0.323799     0.153457    
roi_140.png          3          0.5372     0.537231     0.322479     0.140290    
roi_141.png          3          0.5317     0.531658     0.323741     0.144601    
roi_142.png          3          0.5446     0.544632     0.323273     0.132095    
roi_143.png          3          0.5389     0.538863     0.323939     0.137199    
roi_144.png          3          0.5311     0.531104     0.324086     0.144810    
roi_145.png          3          0.5305     0.530476     0.324342     0.145183    
roi_146.png          3          0.5410     0.541008     0.323441     0.135551    
roi_147.png          3          0.5437     0.543746     0.322880     0.133374    
roi_148.png          3          0.5358     0.535802     0.323461     0.140736    
roi_149.png          3          0.5262     0.526215     0.324506     0.149279    
roi_15.png           3          0.5374     0.537395     0.322611     0.139995    
roi_150.png          3          0.5294     0.529397     0.323885     0.146718    
roi_151.png          3          0.5417     0.541651     0.323240     0.135110    
roi_152.png          3          0.5442     0.544166     0.322423     0.133411    
roi_153.png          3          0.5305     0.530484     0.323945     0.145571    
roi_154.png          3          0.5225     0.522517     0.323818     0.153665    
roi_155.png          3          0.5329     0.532903     0.323528     0.143569    
roi_156.png          3          0.5443     0.544329     0.322531     0.133140    
roi_157.png          3          0.5447     0.544655     0.322254     0.133091    
roi_158.png          3          0.5276     0.527604     0.322720     0.149676    
roi_159.png          3          0.5230     0.523031     0.323685     0.153284    
roi_16.png           3          0.5505     0.550458     0.321273     0.128269    
roi_160.png          3          0.5394     0.539407     0.322314     0.138279    
roi_161.png          3          0.5500     0.550018     0.321526     0.128456    
roi_162.png          3          0.5440     0.543964     0.321594     0.134443    
roi_163.png          3          0.5365     0.536474     0.321765     0.141761    
roi_164.png          3          0.5351     0.535098     0.322611     0.142291    
roi_165.png          3          0.5480     0.547987     0.321240     0.130773    
roi_166.png          3          0.5555     0.555471     0.320607     0.123922    
roi_167.png          3          0.5457     0.545653     0.321187     0.133160    
roi_168.png          3          0.5379     0.537875     0.321066     0.141059    
roi_169.png          3          0.5339     0.533920     0.324416     0.141663    
roi_17.png           3          0.5424     0.542424     0.322350     0.135226    
roi_170.png          3          0.5427     0.542736     0.321114     0.136150    
roi_171.png          3          0.5317     0.531691     0.325017     0.143292    
roi_172.png          3          0.5542     0.554233     0.320733     0.125034    
roi_173.png          3          0.5404     0.540369     0.322810     0.136821    
roi_174.png          3          0.5556     0.555588     0.320549     0.123863    
roi_175.png          3          0.5425     0.542474     0.323773     0.133753    
roi_176.png          3          0.5455     0.545513     0.321374     0.133113    
roi_177.png          3          0.5352     0.535197     0.325219     0.139585    
roi_178.png          3          0.5303     0.530323     0.325607     0.144070    
roi_179.png          3          0.5322     0.532197     0.324783     0.143020    
roi_18.png           3          0.5285     0.528464     0.322903     0.148633    
roi_180.png          3          0.5425     0.542546     0.323904     0.133550    
roi_181.png          3          0.5436     0.543585     0.323867     0.132549    
roi_182.png          3          0.5344     0.534382     0.325127     0.140491    
roi_183.png          3          0.5301     0.530085     0.325499     0.144416    
roi_184.png          3          0.5347     0.534679     0.324667     0.140654    
roi_185.png          3          0.5434     0.543413     0.323023     0.133564    
roi_186.png          3          0.5434     0.543359     0.323640     0.133002    
roi_187.png          3          0.5301     0.530063     0.324392     0.145545    
roi_188.png          3          0.5266     0.526571     0.324993     0.148436    
roi_189.png          3          0.5358     0.535792     0.324093     0.140115    
roi_19.png           3          0.5341     0.534141     0.321761     0.144098    
roi_190.png          3          0.5455     0.545480     0.323191     0.131329    
roi_191.png          3          0.5402     0.540164     0.323670     0.136166    
roi_192.png          3          0.5267     0.526704     0.325044     0.148252    
roi_193.png          3          0.5289     0.528931     0.324902     0.146168    
roi_194.png          3          0.5409     0.540914     0.323475     0.135610    
roi_195.png          3          0.5501     0.550062     0.322280     0.127658    
roi_196.png          3          0.5385     0.538515     0.323502     0.137984    
roi_197.png          3          0.5273     0.527307     0.324391     0.148302    
roi_198.png          3          0.5315     0.531478     0.323687     0.144835    
roi_199.png          3          0.5476     0.547557     0.323009     0.129434    
roi_2.png            3          0.5438     0.543751     0.322923     0.133326    
roi_20.png           3          0.5498     0.549795     0.321116     0.129089    
roi_200.png          3          0.5396     0.539639     0.323140     0.137220    
roi_201.png          3          0.5495     0.549543     0.322306     0.128151    
roi_202.png          3          0.5514     0.551383     0.321896     0.126721    
roi_203.png          3          0.5419     0.541850     0.322307     0.135843    
roi_204.png          3          0.5377     0.537735     0.322487     0.139778    
roi_205.png          3          0.5461     0.546061     0.322153     0.131786    
roi_206.png          3          0.5538     0.553781     0.321196     0.125023    
roi_207.png          3          0.5509     0.550944     0.321667     0.127389    
roi_208.png          3          0.5392     0.539220     0.321883     0.138897    
roi_209.png          3          0.5413     0.541307     0.321775     0.136919    
roi_21.png           3          0.5541     0.554056     0.320828     0.125116    
roi_210.png          3          0.5334     0.533441     0.324215     0.142344    
roi_211.png          3          0.5410     0.540965     0.321929     0.137106    
roi_212.png          3          0.5314     0.531369     0.324930     0.143701    
roi_213.png          3          0.5380     0.538015     0.324586     0.137399    
roi_214.png          3          0.5498     0.549755     0.321820     0.128425    
roi_215.png          3          0.5439     0.543889     0.323869     0.132241    
roi_216.png          3          0.5556     0.555565     0.320868     0.123567    
roi_217.png          3          0.5495     0.549481     0.322132     0.128387    
roi_218.png          3          0.5292     0.529248     0.325908     0.144845    
roi_219.png          3          0.5394     0.539361     0.323410     0.137229    
roi_22.png           3          0.5451     0.545071     0.321061     0.133867    
roi_220.png          3          0.5294     0.529434     0.325366     0.145200    
roi_221.png          3          0.5394     0.539434     0.324418     0.136148    
roi_222.png          3          0.5425     0.542547     0.323701     0.133752    
roi_223.png          3          0.5387     0.538694     0.323919     0.137387    
roi_224.png          3          0.5247     0.524723     0.325346     0.149931    
roi_225.png          3          0.5275     0.527487     0.324588     0.147925    
roi_226.png          3          0.5422     0.542223     0.323324     0.134453    
roi_227.png          3          0.5439     0.543857     0.323373     0.132770    
roi_228.png          3          0.5328     0.532819     0.323395     0.143787    
roi_229.png          3          0.5246     0.524601     0.324082     0.151317    
roi_23.png           3          0.5389     0.538933     0.321325     0.139742    
roi_230.png          3          0.5300     0.530033     0.324273     0.145693    
roi_231.png          3          0.5450     0.545044     0.323040     0.131916    
roi_232.png          3          0.5466     0.546634     0.322457     0.130910    
roi_233.png          3          0.5298     0.529759     0.323764     0.146477    
roi_234.png          3          0.5239     0.523888     0.324974     0.151139    
roi_235.png          3          0.5360     0.536043     0.323163     0.140795    
roi_236.png          3          0.5495     0.549534     0.322179     0.128287    
roi_237.png          3          0.5470     0.547050     0.322291     0.130659    
roi_238.png          3          0.5314     0.531443     0.322807     0.145749    
roi_239.png          3          0.5312     0.531240     0.323384     0.145375    
roi_24.png           3          0.5442     0.544162     0.320941     0.134896    
roi_240.png          3          0.5458     0.545841     0.321921     0.132238    
roi_241.png          3          0.5524     0.552367     0.321458     0.126175    
roi_242.png          3          0.5450     0.545039     0.321808     0.133153    
roi_243.png          3          0.5360     0.535954     0.322883     0.141163    
roi_244.png          3          0.5376     0.537583     0.322306     0.140111    
roi_245.png          3          0.5499     0.549861     0.321484     0.128655    
roi_246.png          3          0.5549     0.554881     0.321444     0.123675    
roi_247.png          3          0.5448     0.544805     0.322132     0.133064    
roi_248.png          3          0.5367     0.536731     0.323082     0.140188    
roi_249.png          3          0.5308     0.530810     0.322717     0.146472    
roi_25.png           3          0.5523     0.552254     0.320994     0.126751    
roi_250.png          3          0.5403     0.540296     0.322978     0.136726    
roi_251.png          3          0.5414     0.541427     0.323576     0.134996    
roi_252.png          3          0.5342     0.534178     0.323599     0.142222    
roi_253.png          3          0.5269     0.526882     0.324914     0.148203    
roi_254.png          3          0.5333     0.533301     0.324211     0.142488    
roi_255.png          3          0.5412     0.541175     0.323012     0.135813    
roi_256.png          3          0.5412     0.541205     0.323101     0.135694    
roi_257.png          3          0.5311     0.531128     0.324048     0.144824    
roi_258.png          3          0.5250     0.525029     0.324262     0.150709    
roi_259.png          3          0.5318     0.531812     0.324090     0.144098    
roi_26.png           3          0.5388     0.538762     0.323689     0.137549    
roi_260.png          3          0.5446     0.544600     0.322643     0.132757    
roi_261.png          3          0.5403     0.540325     0.322396     0.137279    
roi_262.png          3          0.5257     0.525676     0.323525     0.150799    
roi_263.png          3          0.5247     0.524736     0.323238     0.152026    
roi_264.png          3          0.5405     0.540500     0.322452     0.137047    
roi_265.png          3          0.5450     0.544987     0.322686     0.132327    
roi_266.png          3          0.5397     0.539711     0.322768     0.137521    
roi_267.png          3          0.5255     0.525497     0.323218     0.151285    
roi_268.png          3          0.5264     0.526402     0.323443     0.150155    
roi_269.png          3          0.5417     0.541745     0.321896     0.136359    
roi_27.png           3          0.5546     0.554642     0.320559     0.124799    
roi_270.png          3          0.5507     0.550722     0.321473     0.127805    
roi_271.png          3          0.5390     0.539026     0.322075     0.138899    
roi_272.png          3          0.5277     0.527735     0.322726     0.149539    
roi_273.png          3          0.5378     0.537836     0.322228     0.139937    
roi_274.png          3          0.5512     0.551240     0.321047     0.127714    
roi_275.png          3          0.5518     0.551775     0.320882     0.127342    
roi_276.png          3          0.5423     0.542315     0.321297     0.136388    
roi_277.png          3          0.5362     0.536239     0.321317     0.142444    
roi_278.png          3          0.5468     0.546826     0.321000     0.132174    
roi_279.png          3          0.5524     0.552364     0.321150     0.126486    
roi_28.png           3          0.5402     0.540163     0.323136     0.136700    
roi_280.png          3          0.5509     0.550857     0.321088     0.128055    
roi_281.png          3          0.5409     0.540891     0.321095     0.138014    
roi_282.png          3          0.5392     0.539164     0.321715     0.139121    
roi_283.png          3          0.5318     0.531759     0.323113     0.145128    
roi_284.png          3          0.5398     0.539791     0.323458     0.136751    
roi_285.png          3          0.5340     0.534044     0.324002     0.141954    
roi_286.png          3          0.5288     0.528779     0.324480     0.146741    
roi_287.png          3          0.5368     0.536819     0.323190     0.139991    
roi_288.png          3          0.5441     0.544091     0.322639     0.133270    
roi_289.png          3          0.5394     0.539372     0.322511     0.138117    
roi_29.png           3          0.5445     0.544495     0.321103     0.134402    
roi_290.png          3          0.5264     0.526369     0.325247     0.148384    
roi_291.png          3          0.5277     0.527725     0.325042     0.147233    
roi_292.png          3          0.5395     0.539472     0.323171     0.137357    
roi_293.png          3          0.5459     0.545923     0.322613     0.131464    
roi_294.png          3          0.5350     0.534982     0.323564     0.141455    
roi_295.png          3          0.5240     0.524043     0.324656     0.151301    
roi_296.png          3          0.5261     0.526067     0.324302     0.149631    
roi_297.png          3          0.5418     0.541825     0.323414     0.134761    
roi_298.png          3          0.5426     0.542617     0.323169     0.134215    
roi_299.png          3          0.5321     0.532065     0.323805     0.144130    
roi_3.png            3          0.5363     0.536268     0.323156     0.140576    
roi_30.png           3          0.5363     0.536276     0.323973     0.139751    
roi_31.png           3          0.5394     0.539354     0.321330     0.139316    
roi_32.png           3          0.5304     0.530423     0.325961     0.143616    
roi_33.png           3          0.5343     0.534312     0.325111     0.140577    
roi_34.png           3          0.5453     0.545271     0.321800     0.132929    
roi_35.png           3          0.5427     0.542703     0.323769     0.133529    
roi_36.png           3          0.5526     0.552586     0.321375     0.126039    
roi_37.png           3          0.5424     0.542418     0.323804     0.133778    
roi_38.png           3          0.5335     0.533514     0.324213     0.142273    
roi_39.png           3          0.5282     0.528175     0.326137     0.145688    
roi_4.png            3          0.5289     0.528907     0.323864     0.147229    
roi_40.png           3          0.5365     0.536506     0.324779     0.138715    
roi_41.png           3          0.5430     0.542999     0.323939     0.133062    
roi_42.png           3          0.5419     0.541925     0.323807     0.134268    
roi_43.png           3          0.5289     0.528901     0.325133     0.145966    
roi_44.png           3          0.5264     0.526408     0.325590     0.148002    
roi_45.png           3          0.5356     0.535562     0.324677     0.139761    
roi_46.png           3          0.5454     0.545409     0.323486     0.131106    
roi_47.png           3          0.5380     0.538026     0.324129     0.137845    
roi_48.png           3          0.5256     0.525640     0.325374     0.148985    
roi_49.png           3          0.5250     0.525015     0.325208     0.149777    
roi_5.png            3          0.5331     0.533130     0.323555     0.143315    
roi_50.png           3          0.5432     0.543243     0.323175     0.133581    
roi_51.png           3          0.5461     0.546144     0.323243     0.130612    
roi_52.png           3          0.5352     0.535158     0.324356     0.140486    
roi_53.png           3          0.5253     0.525329     0.324778     0.149892    
roi_54.png           3          0.5301     0.530070     0.324758     0.145172    
roi_55.png           3          0.5463     0.546291     0.323249     0.130460    
roi_56.png           3          0.5497     0.549657     0.322592     0.127751    
roi_57.png           3          0.5390     0.538951     0.323045     0.138004    
roi_58.png           3          0.5304     0.530360     0.323880     0.145760    
roi_59.png           3          0.5423     0.542288     0.322263     0.135449    
roi_6.png            3          0.5431     0.543148     0.323363     0.133489    
roi_60.png           3          0.5522     0.552177     0.321954     0.125870    
roi_61.png           3          0.5516     0.551620     0.321912     0.126468    
roi_62.png           3          0.5407     0.540673     0.322332     0.136995    
roi_63.png           3          0.5378     0.537814     0.322368     0.139818    
roi_64.png           3          0.5486     0.548633     0.321475     0.129892    
roi_65.png           3          0.5540     0.554003     0.321176     0.124822    
roi_66.png           3          0.5373     0.537264     0.324120     0.138616    
roi_67.png           3          0.5481     0.548061     0.322346     0.129593    
roi_68.png           3          0.5322     0.532217     0.324939     0.142845    
roi_69.png           3          0.5411     0.541098     0.322506     0.136397    
roi_7.png            3          0.5432     0.543221     0.322749     0.134030    
roi_70.png           3          0.5327     0.532727     0.325294     0.141979    
roi_71.png           3          0.5414     0.541430     0.322184     0.136385    
roi_72.png           3          0.5373     0.537276     0.324139     0.138585    
roi_73.png           3          0.5513     0.551309     0.321960     0.126731    
roi_74.png           3          0.5547     0.554683     0.322032     0.123284    
roi_75.png           3          0.5386     0.538626     0.324554     0.136820    
roi_76.png           3          0.5302     0.530230     0.325418     0.144352    
roi_77.png           3          0.5291     0.529085     0.325593     0.145322    
roi_78.png           3          0.5406     0.540585     0.324106     0.135310    
roi_79.png           3          0.5434     0.543422     0.324066     0.132512    
roi_8.png            3          0.5296     0.529639     0.323926     0.146435    
roi_80.png           3          0.5332     0.533192     0.324648     0.142160    
roi_81.png           3          0.5256     0.525608     0.324981     0.149411    
roi_82.png           3          0.5296     0.529565     0.324453     0.145982    
roi_83.png           3          0.5433     0.543256     0.322980     0.133764    
roi_84.png           3          0.5436     0.543600     0.322692     0.133708    
roi_85.png           3          0.5296     0.529585     0.323896     0.146520    
roi_86.png           3          0.5221     0.522104     0.325730     0.152166    
roi_87.png           3          0.5326     0.532604     0.324010     0.143386    
roi_88.png           3          0.5453     0.545255     0.322695     0.132050    
roi_89.png           3          0.5442     0.544184     0.322410     0.133406    
roi_9.png            3          0.5229     0.522941     0.324298     0.152761    
roi_90.png           3          0.5284     0.528383     0.324625     0.146992    
roi_91.png           3          0.5239     0.523924     0.323549     0.152527    
roi_92.png           3          0.5372     0.537152     0.323355     0.139493    
roi_93.png           3          0.5505     0.550464     0.321736     0.127800    
roi_94.png           3          0.5476     0.547581     0.321167     0.131251    
roi_95.png           3          0.5317     0.531662     0.322846     0.145491    
roi_96.png           3          0.5330     0.533042     0.323031     0.143927    
roi_97.png           3          0.5484     0.548442     0.322178     0.129379    
roi_98.png           3          0.5526     0.552570     0.321220     0.126210    
roi_99.png           3          0.5446     0.544630     0.321934     0.133436    
--------------------------------------------------------------------------------
统计: 3=299 (100.0%), 4=0 (0.0%), negative=0 (0.0%)

================================================================================
目录: 4_galaxy_5000_8_1 (共 158 张)
================================================================================
文件名                  预测         置信度        prob[3]      prob[4]      prob[neg]   
--------------------------------------------------------------------------------
roi_142.png          3          0.5587     0.558706     0.323347     0.117947    
roi_143.png          3          0.5577     0.557734     0.323611     0.118655    
roi_144.png          3          0.5581     0.558126     0.323519     0.118355    
roi_145.png          3          0.5584     0.558440     0.323429     0.118132    
roi_146.png          3          0.5581     0.558074     0.323518     0.118408    
roi_147.png          3          0.5578     0.557808     0.323645     0.118548    
roi_148.png          3          0.5576     0.557628     0.323681     0.118691    
roi_149.png          3          0.5585     0.558494     0.323383     0.118123    
roi_150.png          3          0.5586     0.558625     0.323371     0.118004    
roi_151.png          3          0.5577     0.557732     0.323683     0.118585    
roi_152.png          3          0.5572     0.557236     0.323839     0.118925    
roi_153.png          3          0.5586     0.558610     0.323363     0.118027    
roi_154.png          3          0.5590     0.558999     0.323291     0.117710    
roi_155.png          3          0.5579     0.557917     0.323579     0.118505    
roi_156.png          3          0.5584     0.558356     0.323456     0.118188    
roi_157.png          3          0.5582     0.558163     0.323532     0.118305    
roi_158.png          3          0.5572     0.557225     0.323846     0.118930    
roi_159.png          3          0.5578     0.557761     0.323677     0.118562    
roi_160.png          3          0.5579     0.557872     0.323625     0.118503    
roi_161.png          3          0.5574     0.557362     0.323747     0.118891    
roi_162.png          3          0.5571     0.557071     0.323795     0.119134    
roi_163.png          3          0.5583     0.558289     0.323526     0.118185    
roi_164.png          3          0.5574     0.557390     0.323777     0.118833    
roi_165.png          3          0.5582     0.558152     0.323567     0.118281    
roi_166.png          3          0.5569     0.556864     0.323928     0.119208    
roi_167.png          3          0.5580     0.557999     0.323504     0.118497    
roi_168.png          3          0.5583     0.558317     0.323511     0.118172    
roi_169.png          3          0.5581     0.558126     0.323587     0.118287    
roi_170.png          3          0.5583     0.558312     0.323475     0.118213    
roi_171.png          3          0.5572     0.557250     0.323765     0.118985    
roi_172.png          3          0.5583     0.558255     0.323499     0.118245    
roi_173.png          3          0.5586     0.558624     0.323330     0.118046    
roi_174.png          3          0.5577     0.557690     0.323678     0.118632    
roi_175.png          3          0.5578     0.557774     0.323703     0.118523    
roi_176.png          3          0.5579     0.557869     0.323666     0.118465    
roi_177.png          3          0.5588     0.558772     0.323347     0.117882    
roi_178.png          3          0.5582     0.558212     0.323510     0.118278    
roi_179.png          3          0.5578     0.557843     0.323641     0.118516    
roi_180.png          3          0.5575     0.557486     0.323768     0.118746    
roi_181.png          3          0.5578     0.557756     0.323670     0.118574    
roi_182.png          3          0.5587     0.558669     0.323357     0.117974    
roi_183.png          3          0.5579     0.557864     0.323664     0.118472    
roi_184.png          3          0.5579     0.557947     0.323530     0.118523    
roi_185.png          3          0.5572     0.557210     0.323766     0.119025    
roi_186.png          3          0.5578     0.557841     0.323604     0.118554    
roi_187.png          3          0.5583     0.558345     0.323479     0.118176    
roi_188.png          3          0.5576     0.557606     0.323687     0.118708    
roi_189.png          3          0.5580     0.557960     0.323594     0.118446    
roi_190.png          3          0.5587     0.558685     0.323379     0.117936    
roi_191.png          3          0.5582     0.558179     0.323561     0.118260    
roi_192.png          3          0.5588     0.558760     0.323350     0.117890    
roi_193.png          3          0.5580     0.558021     0.323588     0.118391    
roi_194.png          3          0.5580     0.558012     0.323589     0.118398    
roi_195.png          3          0.5579     0.557928     0.323532     0.118540    
roi_196.png          3          0.5579     0.557884     0.323654     0.118462    
roi_197.png          3          0.5584     0.558425     0.323422     0.118153    
